household_key,beverage_spend,beverage_units,beverage_baskets,beverage_promo_revenue,coupon_baskets,promo_purchase_share,coupon_usage_rate,repeat_purchase_rate,total_spend,total_baskets,avg_basket_value,recency_days,beverage_basket_penetration,frequency,monetary,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
1219,97.8,77,38,47.5,0,0.48568507157464214,0.0,0.37254901960784315,823.08,121,6.802314049586777,2,0.3140495867768595,121,97.8,Promo-Sensitive Shoppers,19-24,A,15-24K,Homeowner,2 Adults Kids,3,1
1220,55.79,30,10,25.52,0,0.45742964689012366,0.0,0.09803921568627451,787.04,31,25.388387096774192,79,0.3225806451612903,31,55.79,Promo-Sensitive Shoppers,,,,,,,
1221,33.37,27,9,15.58,0,0.4668864249325742,0.0,0.08823529411764706,652.34,15,43.489333333333335,30,0.6,15,33.37,Promo-Sensitive Shoppers,,,,,,,
1222,453.92,211,76,339.72,7,0.74841381741276,0.09210526315789473,0.7450980392156863,5833.39,174,33.52522988505747,2,0.4367816091954023,174,453.92,High-Value Beverage Buyers,45-54,U,15-24K,Homeowner,Single Female,1,None/Unknown
1223,335.45,125,37,261.91,2,0.7807720971828888,0.05405405405405406,0.3627450980392157,1743.69,57,30.591052631578947,20,0.6491228070175439,57,335.45,Promo-Sensitive Shoppers,,,,,,,
1224,163.48,91,54,71.4,0,0.4367506728651823,0.0,0.5294117647058824,2363.78,92,25.69326086956522,4,0.5869565217391305,92,163.48,Promo-Sensitive Shoppers,,,,,,,
1225,122.56,76,34,60.71,0,0.4953492167101828,0.0,0.3333333333333333,1415.38,76,18.62342105263158,15,0.4473684210526316,76,122.56,Promo-Sensitive Shoppers,,,,,,,
1226,460.8,223,60,213.35,1,0.4629991319444444,0.016666666666666666,0.5882352941176471,6237.46,76,82.07184210526316,10,0.7894736842105263,76,460.8,High-Value Beverage Buyers,25-34,B,35-49K,Homeowner,1 Adult Kids,3,2
1227,297.42,117,48,220.81,0,0.742418129244839,0.0,0.47058823529411764,3810.36,86,44.30651162790698,0,0.5581395348837209,86,297.42,Promo-Sensitive Shoppers,,,,,,,
1228,895.51,325,177,792.96,6,0.8854842491987807,0.03389830508474576,1.0,14503.89,797,18.19810539523212,0,0.22208281053952322,797,895.51,High-Value Beverage Buyers,45-54,U,100-124K,Unknown,Single Female,1,None/Unknown
1229,773.53,217,101,365.05,4,0.471927397773842,0.039603960396039604,0.9901960784313726,18304.31,385,47.54366233766234,0,0.2623376623376623,385,773.53,High-Value Beverage Buyers,55-64,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
1230,18.16,12,7,14.17,0,0.7802863436123348,0.0,0.06862745098039216,258.53000000000003,20,12.9265,18,0.35,20,18.16,Promo-Sensitive Shoppers,,,,,,,
1231,107.71,49,26,63.489999999999995,1,0.5894531612663634,0.038461538461538464,0.2549019607843137,1919.79,55,34.905272727272724,8,0.4727272727272727,55,107.71,Promo-Sensitive Shoppers,,,,,,,
1232,140.03,69,17,126.04,1,0.9000928372491609,0.058823529411764705,0.16666666666666666,488.49,22,22.204090909090908,166,0.7727272727272727,22,140.03,Promo-Sensitive Shoppers,,,,,,,
1233,104.91,48,13,67.58,1,0.6441711943570679,0.07692307692307693,0.12745098039215685,1778.52,38,46.80315789473684,18,0.34210526315789475,38,104.91,Promo-Sensitive Shoppers,,,,,,,
1234,579.19,199,48,468.37,1,0.8086638236157392,0.020833333333333332,0.47058823529411764,5547.83,94,59.01946808510638,1,0.5106382978723404,94,579.19,High-Value Beverage Buyers,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1235,57.050000000000004,34,7,47.38,0,0.8304995617879053,0.0,0.06862745098039216,894.0,20,44.7,4,0.35,20,57.050000000000004,Promo-Sensitive Shoppers,,,,,,,
1236,293.43,163,93,223.04,0,0.7601131445319156,0.0,0.9117647058823529,3993.01,194,20.582525773195876,2,0.4793814432989691,194,293.43,Promo-Sensitive Shoppers,35-44,U,50-74K,Unknown,2 Adults Kids,3,1
1237,99.86,32,13,51.480000000000004,2,0.5155217304225916,0.15384615384615385,0.12745098039215685,1051.16,20,52.55800000000001,90,0.65,20,99.86,Coupon-Driven Shoppers,,,,,,,
1238,368.87,120,39,308.74,6,0.8369886409846288,0.15384615384615385,0.38235294117647056,4678.61,51,91.73745098039215,7,0.7647058823529411,51,368.87,High-Value Beverage Buyers,,,,,,,
1239,148.57,69,22,116.57,0,0.7846133135895538,0.0,0.21568627450980393,2068.5,26,79.5576923076923,3,0.8461538461538461,26,148.57,Promo-Sensitive Shoppers,,,,,,,
1240,539.84,181,79,276.07,0,0.5113922643746295,0.0,0.7745098039215687,11250.07,217,51.84364055299539,0,0.3640552995391705,217,539.84,High-Value Beverage Buyers,45-54,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
1241,177.82,97,45,91.08,0,0.5122033517039704,0.0,0.4411764705882353,2041.45,91,22.433516483516485,1,0.4945054945054945,91,177.82,Promo-Sensitive Shoppers,,,,,,,
1242,65.8,43,15,31.94,0,0.4854103343465046,0.0,0.14705882352941177,830.11,35,23.71742857142857,6,0.42857142857142855,35,65.8,Promo-Sensitive Shoppers,,,,,,,
1243,8.26,5,3,8.26,0,1.0,0.0,0.029411764705882353,249.70000000000002,15,16.64666666666667,117,0.2,15,8.26,Promo-Sensitive Shoppers,,,,,,,
1244,49.71,26,13,41.74,0,0.8396700865017099,0.0,0.12745098039215685,603.45,34,17.748529411764707,4,0.38235294117647056,34,49.71,Promo-Sensitive Shoppers,,,,,,,
1245,497.2,279,112,258.46,1,0.5198310539018504,0.008928571428571428,1.0,4469.27,254,17.595551181102365,0,0.4409448818897638,254,497.2,High-Value Beverage Buyers,,,,,,,
1246,416.96000000000004,120,41,280.78000000000003,0,0.6733979278587874,0.0,0.4019607843137255,5428.25,97,55.96134020618557,9,0.422680412371134,97,416.96000000000004,High-Value Beverage Buyers,,,,,,,
1247,171.35,97,49,114.61,0,0.668864896410855,0.0,0.4803921568627451,6639.95,123,53.983333333333334,2,0.3983739837398374,123,171.35,Promo-Sensitive Shoppers,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1248,759.9,309,56,491.64,2,0.6469798657718121,0.03571428571428571,0.5490196078431373,9091.29,158,57.53981012658228,9,0.35443037974683544,158,759.9,High-Value Beverage Buyers,45-54,U,50-74K,Unknown,1 Adult Kids,2,1
1249,25.7,17,8,16.740000000000002,0,0.6513618677042803,0.0,0.0784313725490196,491.62,23,21.374782608695654,7,0.34782608695652173,23,25.7,Promo-Sensitive Shoppers,,,,,,,
1250,2.0,2,1,2.0,0,1.0,0.0,0.00980392156862745,203.17,6,33.861666666666665,12,0.16666666666666666,6,2.0,Promo-Sensitive Shoppers,,,,,,,
1251,13.06,9,7,13.06,0,1.0,0.0,0.06862745098039216,325.77,53,6.146603773584905,57,0.1320754716981132,53,13.06,Promo-Sensitive Shoppers,,,,,,,
1252,52.08,24,11,46.21,1,0.8872887864823349,0.09090909090909091,0.10784313725490197,1152.78,46,25.060434782608695,17,0.2391304347826087,46,52.08,Promo-Sensitive Shoppers,,,,,,,
1253,61.06,23,8,35.83,0,0.5867998689813297,0.0,0.0784313725490196,570.15,24,23.756249999999998,89,0.3333333333333333,24,61.06,Promo-Sensitive Shoppers,,,,,,,
1255,63.56,29,10,60.29,0,0.948552548772813,0.0,0.09803921568627451,522.3,28,18.65357142857143,17,0.35714285714285715,28,63.56,Promo-Sensitive Shoppers,,,,,,,
1256,392.94,132,46,128.31,1,0.32653840280958923,0.021739130434782608,0.45098039215686275,5274.32,170,31.02541176470588,5,0.27058823529411763,170,392.94,High-Value Beverage Buyers,45-54,U,50-74K,Unknown,1 Adult Kids,2,1
1257,61.910000000000004,25,14,39.89,0,0.6443224034889355,0.0,0.13725490196078433,1389.1200000000001,31,44.81032258064516,4,0.45161290322580644,31,61.910000000000004,Promo-Sensitive Shoppers,45-54,U,50-74K,Homeowner,2 Adults Kids,3,1
1258,647.26,208,72,575.76,2,0.8895343447764422,0.027777777777777776,0.7058823529411765,3502.45,232,15.09676724137931,0,0.3103448275862069,232,647.26,High-Value Beverage Buyers,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown
1259,120.75,56,24,93.04,0,0.7705175983436854,0.0,0.23529411764705882,1163.62,33,35.26121212121212,29,0.7272727272727273,33,120.75,Promo-Sensitive Shoppers,,,,,,,
1260,1182.79,432,95,291.6,0,0.24653573330853323,0.0,0.9313725490196079,11200.800000000001,168,66.67142857142858,0,0.5654761904761905,168,1182.79,High-Value Beverage Buyers,65+,U,50-74K,Homeowner,Single Male,1,None/Unknown
1261,242.72,121,56,162.14,1,0.6680125247198417,0.017857142857142856,0.5490196078431373,3777.98,228,16.570087719298247,6,0.24561403508771928,228,242.72,Promo-Sensitive Shoppers,45-54,A,25-34K,Homeowner,Single Female,2,None/Unknown
1262,53.79,27,14,40.89,0,0.7601784718349136,0.0,0.13725490196078433,769.72,29,26.54206896551724,47,0.4827586206896552,29,53.79,Promo-Sensitive Shoppers,,,,,,,
1263,437.92,181,80,224.81,1,0.5133586043112898,0.0125,0.7843137254901961,5257.44,126,41.72571428571428,29,0.6349206349206349,126,437.92,High-Value Beverage Buyers,25-34,B,15-24K,Unknown,Single Male,1,None/Unknown
1264,727.51,341,73,376.26,1,0.5171887671647125,0.0136986301369863,0.7156862745098039,6458.78,132,48.930151515151515,10,0.553030303030303,132,727.51,High-Value Beverage Buyers,45-54,U,15-24K,Unknown,Single Male,1,None/Unknown
1265,112.53,57,26,93.53,1,0.8311561361414734,0.038461538461538464,0.2549019607843137,1409.8700000000001,49,28.772857142857145,0,0.5306122448979592,49,112.53,Promo-Sensitive Shoppers,,,,,,,
1266,91.08,54,29,57.79,0,0.6344971453667105,0.0,0.28431372549019607,1657.1100000000001,115,14.409652173913045,11,0.25217391304347825,115,91.08,Promo-Sensitive Shoppers,,,,,,,
1267,58.19,23,18,35.96,0,0.6179755971816464,0.0,0.17647058823529413,1689.84,66,25.60363636363636,2,0.2727272727272727,66,58.19,Promo-Sensitive Shoppers,25-34,U,75-99K,Unknown,Single Female,1,None/Unknown
1268,426.89,160,46,304.05,0,0.712244372086486,0.0,0.45098039215686275,3013.56,71,42.44450704225352,5,0.647887323943662,71,426.89,High-Value Beverage Buyers,35-44,U,Under 15K,Homeowner,2 Adults Kids,4,2
1269,188.15,74,46,137.34,1,0.7299495083709806,0.021739130434782608,0.45098039215686275,2595.17,109,23.808899082568807,0,0.42201834862385323,109,188.15,Promo-Sensitive Shoppers,,,,,,,
1270,221.91,77,39,127.05,0,0.5725294038123564,0.0,0.38235294117647056,3455.32,73,47.33315068493151,6,0.5342465753424658,73,221.91,Promo-Sensitive Shoppers,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown
1271,237.01,84,55,104.62,0,0.4414159740095355,0.0,0.5392156862745098,4155.52,132,31.481212121212124,1,0.4166666666666667,132,237.01,Promo-Sensitive Shoppers,,,,,,,
1272,659.95,386,160,492.62,0,0.7464504886733843,0.0,1.0,10019.45,258,38.83507751937985,0,0.6201550387596899,258,659.95,High-Value Beverage Buyers,65+,A,35-49K,Homeowner,Single Female,2,None/Unknown
1273,17.490000000000002,8,4,10.83,1,0.6192109777015437,0.25,0.0392156862745098,265.04,17,15.590588235294119,5,0.23529411764705882,17,17.490000000000002,Coupon-Driven Shoppers,,,,,,,
1274,1920.3500000000001,527,195,1125.33,0,0.5860025516181945,0.0,1.0,12503.24,273,45.799413919413915,2,0.7142857142857143,273,1920.3500000000001,High-Value Beverage Buyers,,,,,,,
1275,19.77,7,4,12.5,0,0.6322711178553364,0.0,0.0392156862745098,137.63,8,17.20375,420,0.5,8,19.77,Promo-Sensitive Shoppers,,,,,,,
1276,27.86,16,9,6.74,0,0.24192390524048818,0.0,0.08823529411764706,623.45,20,31.172500000000003,8,0.45,20,27.86,Low-Engagement Shoppers,,,,,,,
1277,672.57,418,131,420.21,3,0.6247825505151879,0.022900763358778626,1.0,5900.81,328,17.990274390243904,1,0.39939024390243905,328,672.57,High-Value Beverage Buyers,,,,,,,
1278,72.53,29,13,64.86,0,0.8942506549014201,0.0,0.12745098039215685,738.34,19,38.86,6,0.6842105263157895,19,72.53,Promo-Sensitive Shoppers,,,,,,,
1279,502.72,220,93,241.39000000000001,0,0.4801678866963717,0.0,0.9117647058823529,4793.46,199,24.087738693467337,2,0.46733668341708545,199,502.72,High-Value Beverage Buyers,,,,,,,
1280,18.86,7,5,11.870000000000001,0,0.6293743372216332,0.0,0.049019607843137254,427.63,24,17.817916666666665,22,0.20833333333333334,24,18.86,Promo-Sensitive Shoppers,,,,,,,
1281,32.17,19,12,15.620000000000001,0,0.48554553932235,0.0,0.11764705882352941,788.4,38,20.74736842105263,16,0.3157894736842105,38,32.17,Promo-Sensitive Shoppers,,,,,,,
1282,378.27,250,104,173.48,0,0.4586142173579718,0.0,1.0,5957.4800000000005,203,29.3471921182266,19,0.5123152709359606,203,378.27,High-Value Beverage Buyers,,,,,,,
1283,28.07,19,13,17.89,1,0.6373352333452085,0.07692307692307693,0.12745098039215685,332.46,49,6.784897959183673,3,0.2653061224489796,49,28.07,Promo-Sensitive Shoppers,,,,,,,
1284,97.73,87,68,47.47,0,0.48572597974010023,0.0,0.6666666666666666,1974.49,160,12.3405625,1,0.425,160,97.73,Promo-Sensitive Shoppers,,,,,,,
1285,477.96000000000004,175,78,334.8,3,0.7004770273663068,0.038461538461538464,0.7647058823529411,5048.59,137,36.85102189781022,2,0.5693430656934306,137,477.96000000000004,High-Value Beverage Buyers,25-34,B,25-34K,Renter,1 Adult Kids,3,2
1286,46.79,24,12,37.9,0,0.8100021372088053,0.0,0.11764705882352941,595.0,30,19.833333333333332,103,0.4,30,46.79,Promo-Sensitive Shoppers,,,,,,,
1287,196.62,65,50,80.29,2,0.4083511341674296,0.04,0.49019607843137253,2818.0,159,17.72327044025157,12,0.31446540880503143,159,196.62,Promo-Sensitive Shoppers,,,,,,,
1288,76.26,35,17,40.55,0,0.5317335431418829,0.0,0.16666666666666666,1896.5,55,34.481818181818184,3,0.3090909090909091,55,76.26,Promo-Sensitive Shoppers,,,,,,,
1289,362.01,250,222,216.91,1,0.599182343029198,0.0045045045045045045,1.0,1512.08,525,2.880152380952381,1,0.4228571428571429,525,362.01,High-Value Beverage Buyers,,,,,,,
1290,76.28,50,17,62.25,1,0.8160723649711589,0.058823529411764705,0.16666666666666666,1060.24,34,31.183529411764706,9,0.5,34,76.28,Promo-Sensitive Shoppers,,,,,,,
1291,212.27,118,36,148.93,2,0.7016064446224148,0.05555555555555555,0.35294117647058826,3290.01,103,31.941844660194178,4,0.34951456310679613,103,212.27,Promo-Sensitive Shoppers,55-64,A,35-49K,Homeowner,Single Male,2,None/Unknown
1292,16.17,6,5,7.0,0,0.43290043290043284,0.0,0.049019607843137254,520.32,27,19.271111111111114,15,0.18518518518518517,27,16.17,Promo-Sensitive Shoppers,,,,,,,
1293,155.49,180,145,42.16,0,0.2711428387677664,0.0,1.0,2762.8,176,15.697727272727274,1,0.8238636363636364,176,155.49,Low-Engagement Shoppers,,,,,,,
1294,305.59000000000003,108,40,122.0,0,0.39922772342026897,0.0,0.39215686274509803,4829.32,56,86.23785714285714,2,0.7142857142857143,56,305.59000000000003,Low-Engagement Shoppers,,,,,,,
1295,158.48,85,26,111.13,1,0.7012241292276629,0.038461538461538464,0.2549019607843137,1637.41,68,24.079558823529414,3,0.38235294117647056,68,158.48,Promo-Sensitive Shoppers,,,,,,,
1296,183.79000000000002,48,38,178.5,1,0.9712171500081613,0.02631578947368421,0.37254901960784315,2124.43,80,26.555374999999998,3,0.475,80,183.79000000000002,Promo-Sensitive Shoppers,65+,A,25-34K,Homeowner,Single Female,2,None/Unknown
1297,117.0,49,27,95.82000000000001,0,0.818974358974359,0.0,0.2647058823529412,2733.28,147,18.59374149659864,0,0.1836734693877551,147,117.0,Promo-Sensitive Shoppers,35-44,U,75-99K,Homeowner,Unknown,1,None/Unknown
1298,143.42000000000002,57,18,120.86,0,0.8426997629340398,0.0,0.17647058823529413,1487.99,50,29.7598,12,0.36,50,143.42000000000002,Promo-Sensitive Shoppers,,,,,,,
1299,679.62,269,92,469.2,10,0.6903858038315529,0.10869565217391304,0.9019607843137255,5959.57,192,31.039427083333333,0,0.4791666666666667,192,679.62,High-Value Beverage Buyers,35-44,U,15-24K,Renter,2 Adults Kids,4,2
1300,65.89,31,18,39.34,0,0.597055698892093,0.0,0.17647058823529413,2959.65,84,35.23392857142857,1,0.21428571428571427,84,65.89,Promo-Sensitive Shoppers,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2
1301,115.58,38,22,70.6,1,0.610832323931476,0.045454545454545456,0.21568627450980393,1494.22,80,18.67775,1,0.275,80,115.58,Promo-Sensitive Shoppers,,,,,,,
1302,76.54,26,12,9.65,0,0.1260778677815521,0.0,0.11764705882352941,757.95,36,21.054166666666667,3,0.3333333333333333,36,76.54,Low-Engagement Shoppers,,,,,,,
1303,370.29,148,64,248.92000000000002,2,0.6722298738826326,0.03125,0.6274509803921569,6344.09,212,29.92495283018868,3,0.3018867924528302,212,370.29,High-Value Beverage Buyers,,,,,,,
1304,37.43,34,16,26.47,0,0.7071867485973817,0.0,0.1568627450980392,899.49,90,9.994333333333334,1,0.17777777777777778,90,37.43,Promo-Sensitive Shoppers,,,,,,,
1305,1000.82,567,179,672.39,1,0.6718390919446053,0.00558659217877095,1.0,7552.93,373,20.249142091152816,30,0.47989276139410186,373,1000.82,High-Value Beverage Buyers,19-24,B,Under 15K,Renter,1 Adult Kids,2,1
1306,249.19,168,65,133.87,1,0.5372205947269152,0.015384615384615385,0.6372549019607843,3041.69,171,17.78766081871345,3,0.38011695906432746,171,249.19,Promo-Sensitive Shoppers,45-54,U,Under 15K,Unknown,Unknown,1,None/Unknown
1307,385.88,215,90,65.0,0,0.16844614906188451,0.0,0.8823529411764706,2049.58,174,11.77919540229885,4,0.5172413793103449,174,385.88,High-Value Beverage Buyers,,,,,,,
1308,16.4,6,5,6.82,0,0.4158536585365854,0.0,0.049019607843137254,320.58,23,13.938260869565216,132,0.21739130434782608,23,16.4,Promo-Sensitive Shoppers,,,,,,,
1309,10.56,7,3,10.56,0,1.0,0.0,0.029411764705882353,158.48,9,17.608888888888888,161,0.3333333333333333,9,10.56,Promo-Sensitive Shoppers,,,,,,,
1310,65.36,37,14,43.589999999999996,2,0.6669216646266829,0.14285714285714285,0.13725490196078433,857.98,34,25.23470588235294,19,0.4117647058823529,34,65.36,Coupon-Driven Shoppers,,,,,,,
1311,32.33,13,8,29.75,0,0.9201979585524281,0.0,0.0784313725490196,685.63,17,40.33117647058823,104,0.47058823529411764,17,32.33,Promo-Sensitive Shoppers,,,,,,,
1312,444.23,146,44,219.47,3,0.49404587713571796,0.06818181818181818,0.43137254901960786,5055.88,134,37.73044776119403,8,0.3283582089552239,134,444.23,High-Value Beverage Buyers,,,,,,,
1313,68.05,33,12,26.59,0,0.3907421013960323,0.0,0.11764705882352941,1030.97,30,34.36566666666667,11,0.4,30,68.05,Low-Engagement Shoppers,,,,,,,
1314,965.08,342,124,390.49,0,0.4046193061715091,0.0,1.0,14330.4,421,34.03895486935867,1,0.29453681710213775,421,965.08,High-Value Beverage Buyers,,,,,,,
1315,67.32,22,5,44.66,0,0.6633986928104575,0.0,0.049019607843137254,645.36,5,129.072,87,1.0,5,67.32,Promo-Sensitive Shoppers,,,,,,,
1316,200.66,69,28,65.77,1,0.3277683643974883,0.03571428571428571,0.27450980392156865,3736.48,58,64.42206896551724,18,0.4827586206896552,58,200.66,Low-Engagement Shoppers,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1317,1095.66,462,156,578.46,2,0.5279557526970046,0.01282051282051282,1.0,4065.2400000000002,196,20.741020408163266,4,0.7959183673469388,196,1095.66,High-Value Beverage Buyers,,,,,,,
1318,259.01,82,29,121.07000000000001,1,0.46743368981892597,0.034482758620689655,0.28431372549019607,5583.96,74,75.45891891891893,14,0.3918918918918919,74,259.01,Promo-Sensitive Shoppers,65+,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1319,49.86,21,7,43.78,1,0.8780585639791416,0.14285714285714285,0.06862745098039216,1059.79,48,22.078958333333333,32,0.14583333333333334,48,49.86,Coupon-Driven Shoppers,,,,,,,
1320,6.4,7,3,2.64,0,0.4125,0.0,0.029411764705882353,360.43,14,25.745,4,0.21428571428571427,14,6.4,Promo-Sensitive Shoppers,,,,,,,
1321,107.72,37,16,69.07,1,0.6411994058670627,0.0625,0.1568627450980392,1888.13,204,9.255539215686275,1,0.0784313725490196,204,107.72,Promo-Sensitive Shoppers,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1322,5.0,2,2,5.0,0,1.0,0.0,0.0196078431372549,260.65,16,16.290625,23,0.125,16,5.0,Promo-Sensitive Shoppers,,,,,,,
1323,58.85,31,8,42.26,0,0.7180968564146134,0.0,0.0784313725490196,297.05,11,27.004545454545454,5,0.7272727272727273,11,58.85,Promo-Sensitive Shoppers,,,,,,,
1324,202.38,97,22,149.07,0,0.73658464275126,0.0,0.21568627450980393,2667.23,42,63.50547619047619,12,0.5238095238095238,42,202.38,Promo-Sensitive Shoppers,,,,,,,
1325,94.18,40,22,31.33,0,0.33266086217880647,0.0,0.21568627450980393,2835.9900000000002,64,44.312343750000004,2,0.34375,64,94.18,Low-Engagement Shoppers,,,,,,,
1326,713.57,422,119,403.5,0,0.5654665975307257,0.0,1.0,8831.210000000001,394,22.414238578680205,4,0.3020304568527919,394,713.57,High-Value Beverage Buyers,45-54,U,Under 15K,Homeowner,Single Male,1,None/Unknown
1327,22.22,9,4,10.26,0,0.46174617461746176,0.0,0.0392156862745098,477.17,9,53.01888888888889,302,0.4444444444444444,9,22.22,Promo-Sensitive Shoppers,,,,,,,
1328,220.52,205,48,148.44,0,0.6731362234717939,0.0,0.47058823529411764,2544.89,96,26.509270833333332,1,0.5,96,220.52,Promo-Sensitive Shoppers,,,,,,,
1329,125.07,32,17,45.87,0,0.36675461741424803,0.0,0.16666666666666666,1546.05,31,49.872580645161285,10,0.5483870967741935,31,125.07,Low-Engagement Shoppers,,,,,,,
1330,138.04,50,24,136.43,1,0.9883367139959434,0.041666666666666664,0.23529411764705882,2177.55,86,25.320348837209306,4,0.27906976744186046,86,138.04,Promo-Sensitive Shoppers,,,,,,,
1331,95.56,42,24,37.71,0,0.3946211804102135,0.0,0.23529411764705882,1821.03,105,17.34314285714286,33,0.22857142857142856,105,95.56,Low-Engagement Shoppers,,,,,,,
1332,129.07,103,36,60.97,0,0.47237932904625396,0.0,0.35294117647058826,2047.26,60,34.121,5,0.6,60,129.07,Promo-Sensitive Shoppers,,,,,,,
1333,290.55,114,49,200.25,0,0.68921011874032,0.0,0.4803921568627451,7709.85,129,59.76627906976744,6,0.3798449612403101,129,290.55,Promo-Sensitive Shoppers,45-54,U,125-149K,Homeowner,2 Adults Kids,4,2
1334,139.0,102,39,88.7,0,0.6381294964028777,0.0,0.38235294117647056,629.58,57,11.045263157894738,14,0.6842105263157895,57,139.0,Promo-Sensitive Shoppers,,,,,,,
1335,115.31,39,17,86.52,1,0.7503252103026623,0.058823529411764705,0.16666666666666666,978.87,31,31.576451612903227,22,0.5483870967741935,31,115.31,Promo-Sensitive Shoppers,,,,,,,
1336,482.44,234,64,450.08,9,0.93292430146754,0.140625,0.6274509803921569,6035.21,123,49.06674796747968,3,0.5203252032520326,123,482.44,High-Value Beverage Buyers,,,,,,,
1337,791.22,386,117,626.39,6,0.791676145699047,0.05128205128205128,1.0,11500.76,244,47.13426229508197,0,0.47950819672131145,244,791.22,High-Value Beverage Buyers,45-54,U,50-74K,Homeowner,2 Adults Kids,4,2
1338,324.63,328,135,145.64000000000001,0,0.4486338292825679,0.0,1.0,1783.98,189,9.439047619047619,1,0.7142857142857143,189,324.63,Promo-Sensitive Shoppers,,,,,,,
1339,342.94,118,6,253.23000000000002,0,0.7384090511459731,0.0,0.058823529411764705,390.16,6,65.02666666666667,10,1.0,6,342.94,Promo-Sensitive Shoppers,,,,,,,
1340,28.59,20,16,10.37,0,0.3627142357467646,0.0,0.1568627450980392,512.53,57,8.991754385964912,16,0.2807017543859649,57,28.59,Low-Engagement Shoppers,,,,,,,
1341,12.76,9,6,12.76,0,1.0,0.0,0.058823529411764705,434.77,13,33.44384615384615,74,0.46153846153846156,13,12.76,Promo-Sensitive Shoppers,,,,,,,
1342,21.65,5,5,16.16,0,0.7464203233256351,0.0,0.049019607843137254,160.02,12,13.335,33,0.4166666666666667,12,21.65,Promo-Sensitive Shoppers,,,,,,,
1343,57.12,33,10,41.33,0,0.7235644257703081,0.0,0.09803921568627451,267.19,12,22.265833333333333,46,0.8333333333333334,12,57.12,Promo-Sensitive Shoppers,,,,,,,
1344,149.44,33,15,75.16,1,0.5029443254817987,0.06666666666666667,0.14705882352941177,2728.78,27,101.06592592592594,20,0.5555555555555556,27,149.44,Promo-Sensitive Shoppers,,,,,,,
1345,219.78,80,36,109.76,0,0.4994084994084994,0.0,0.35294117647058826,1348.56,56,24.08142857142857,21,0.6428571428571429,56,219.78,Promo-Sensitive Shoppers,,,,,,,
1346,129.4,42,22,68.08,0,0.5261205564142194,0.0,0.21568627450980393,1174.31,80,14.678875,0,0.275,80,129.4,Promo-Sensitive Shoppers,,,,,,,
1347,247.96,129,55,140.79,1,0.5677931924503952,0.01818181818181818,0.5392156862745098,3360.34,131,25.65145038167939,5,0.4198473282442748,131,247.96,Promo-Sensitive Shoppers,,,,,,,
1349,384.26,171,82,275.89,4,0.7179774111278822,0.04878048780487805,0.803921568627451,5380.22,202,26.634752475247527,0,0.40594059405940597,202,384.26,High-Value Beverage Buyers,,,,,,,
1350,168.17000000000002,124,54,109.63,0,0.6518998632336326,0.0,0.5294117647058824,2568.6,131,19.60763358778626,2,0.4122137404580153,131,168.17000000000002,Promo-Sensitive Shoppers,,,,,,,
1351,58.47,35,20,51.6,0,0.8825038481272448,0.0,0.19607843137254902,564.4,91,6.202197802197802,14,0.21978021978021978,91,58.47,Promo-Sensitive Shoppers,,,,,,,
1352,265.22,68,31,125.69,0,0.47390845335947507,0.0,0.30392156862745096,5398.95,138,39.12282608695652,0,0.2246376811594203,138,265.22,Promo-Sensitive Shoppers,35-44,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1353,518.27,226,88,365.05,0,0.7043625909275089,0.0,0.8627450980392157,4019.91,132,30.453863636363636,8,0.6666666666666666,132,518.27,High-Value Beverage Buyers,,,,,,,
1354,90.66,37,28,76.97,0,0.8489962497242445,0.0,0.27450980392156865,2534.76,87,29.135172413793107,1,0.3218390804597701,87,90.66,Promo-Sensitive Shoppers,65+,B,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1355,50.97,24,8,19.509999999999998,0,0.38277418089072,0.0,0.0784313725490196,547.82,14,39.13,2,0.5714285714285714,14,50.97,Low-Engagement Shoppers,,,,,,,
1356,217.86,81,43,163.88,0,0.752226200312127,0.0,0.4215686274509804,2239.34,86,26.038837209302326,6,0.5,86,217.86,Promo-Sensitive Shoppers,,,,,,,
1357,246.0,160,41,233.3,1,0.9483739837398374,0.024390243902439025,0.4019607843137255,3061.9,87,35.19425287356322,1,0.47126436781609193,87,246.0,Promo-Sensitive Shoppers,55-64,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1358,463.73,214,74,353.1,1,0.7614344553943028,0.013513513513513514,0.7254901960784313,2466.68,123,20.05430894308943,1,0.6016260162601627,123,463.73,High-Value Beverage Buyers,,,,,,,
